GeonameID,Place Name (UTF8) VarChar(200),Place ASCII Name,Latitude,Longitude,Feature Class,Feature Code,Country Code,Alternate Country Codes (comma-separated),Fipscode,2nd Level Admin Division,3rd Level Admin Division,4th Level Admin Division,Population,Elevation (metres),Digital Elevation Model (metres),Timezone (IANA ID),Modification Date
12069938,Sainte-CÈcile,Sainte-Cecile,47.85468,-64.66494,P,PPLL,CA,,4,1315,,,732,,6,America/Moncton,2019-08-12
12070176,Saint-Pons,Saint-Pons,47.47739,-64.96091,P,PPLL,CA,,4,1315,,,319,,25,America/Moncton,2019-08-11
12070150,Saint-Sauveur,Saint-Sauveur,47.52955,-65.26898,P,PPLL,CA,,4,1315,,,673,,79,America/Moncton,2019-08-11
12069937,Saint-Simon,Saint-Simon,47.73657,-64.84123,P,PPLL,CA,,4,1315,,,700,,10,America/Moncton,2019-08-12
6149394,Sled Lake,Sled Lake,54.43345,-107.33455,P,PPLL,CA,,11,,,,10,,463,America/Regina,2019-08-08
6154596,Spuzzum,Spuzzum,49.6886,-121.41506,P,PPLL,CA,,2,,,,22,,130,America/Vancouver,2019-08-08
6156847,St. Isidore,St. Isidore,56.2001,-117.10267,P,PPLL,CA,,1,,,,218,,573,America/Edmonton,2013-07-20
6156938,St. Joseph's,St. Joseph's,50.50008,-104.18437,P,PPLL,CA,,11,,,,76,,686,America/Regina,2019-08-08
6155240,Stanley Mission,Stanley Mission,55.41684,-104.55087,P,PPLL,CA,,11,,,,95,,336,America/Regina,2019-08-08
6157430,Stoney Point,Stoney Point,44.26681,-79.53292,P,PPLL,CA,,8,,,,1087,,216,America/Toronto,2019-08-08
6172408,Upper Liard,Upper Liard,60.04958,-128.90613,P,PPLL,CA,,12,,,,642,,608,America/Whitehorse,2021-07-27
6172763,Uranium City,Uranium City,59.56707,-108.6183,P,PPLL,CA,,11,,,,73,,268,America/Regina,2019-08-08
6175609,Walpole Island,Walpole Island,42.6152,-82.51398,P,PPLL,CA,,8,3538,,,1878,,176,America/Detroit,2018-01-20
6176376,Warspite,Warspite,54.10017,-112.61864,P,PPLL,CA,,1,,,,76,,655,America/Edmonton,2019-08-08
6177814,Welcome Beach,Welcome Beach,49.47959,-123.89239,P,PPLL,CA,,2,5929,,,1125,,81,America/Vancouver,2019-08-08
8533869,West Vancouver,West Vancouver,49.36672,-123.16652,P,PPLL,CA,,2,5915,5915055,,42694,,750,America/Vancouver,2019-02-26
8558534,Willowdale,Willowdale,43.76672,-79.39909,P,PPLL,CA,,8,,,,79440,,176,America/Toronto,2013-07-08
6183870,Wollaston Lake,Wollaston Lake,58.11137,-103.15646,P,PPLL,CA,,11,,,,99,,414,America/Regina,2019-08-08
